timestamp,wind_shear_mps,phase_correction_deg,ground_truth_elastic_deg,ground_truth_plastic_deg,source
2026-06-10T14:04:00,3.4251,1.3744,0.5879,0.8,simulated
2026-06-10T14:04:10,3.408,1.3784,0.5848,0.8,simulated
2026-06-10T14:04:20,3.3067,1.3542,0.5789,0.8,simulated
2026-06-10T14:04:30,3.3726,1.3596,0.5765,0.8,simulated
2026-06-10T14:04:40,3.1647,1.3677,0.5675,0.8,simulated
2026-06-10T14:04:50,3.2364,1.3393,0.5628,0.8,simulated
2026-06-10T14:05:00,3.3678,1.3619,0.5634,0.8,simulated
2026-06-10T14:05:10,3.3617,1.3671,0.5636,0.8,simulated
2026-06-10T14:05:20,3.466,1.3523,0.5674,0.8,simulated
2026-06-10T14:05:30,3.5235,1.3813,0.5723,0.8,simulated
2026-06-10T14:05:40,3.5917,1.3798,0.5785,0.8,simulated
2026-06-10T14:05:50,3.5643,1.399,0.5826,0.8,simulated
2026-06-10T14:06:00,3.5567,1.3955,0.5856,0.8,simulated
2026-06-10T14:06:10,3.552,1.3846,0.5878,0.8,simulated
2026-06-10T14:06:20,3.475,1.3846,0.587,0.8,simulated
2026-06-10T14:06:30,3.2739,1.3865,0.5796,0.8,simulated
2026-06-10T14:06:40,3.3012,1.3803,0.5746,0.8,simulated
2026-06-10T14:06:50,3.2928,1.3449,0.5703,0.8,simulated
2026-06-10T14:07:00,3.3193,1.3817,0.5678,0.8,simulated
2026-06-10T14:07:10,3.5414,1.3648,0.5732,0.8,simulated
2026-06-10T14:07:20,3.5309,1.3942,0.5772,0.8,simulated
2026-06-10T14:07:30,3.3883,1.3783,0.5756,0.8,simulated
2026-06-10T14:07:40,3.2786,1.3609,0.5707,0.8,simulated
2026-06-10T14:07:50,3.3664,1.3696,0.5696,0.8,simulated
2026-06-10T14:08:00,3.2375,1.3861,0.5645,0.8,simulated
2026-06-10T14:08:10,3.4437,1.3561,0.5673,0.8,simulated
2026-06-10T14:08:20,3.5209,1.3465,0.5721,0.8,simulated
2026-06-10T14:08:30,3.496,1.3713,0.5752,0.8,simulated
2026-06-10T14:08:40,3.456,1.3952,0.5763,0.8,simulated
2026-06-10T14:08:50,3.5934,1.4056,0.5818,0.8,simulated
2026-06-10T14:09:00,3.7857,1.4081,0.5926,0.8,simulated
2026-06-10T14:09:10,3.7675,1.3689,0.6007,0.8,simulated
2026-06-10T14:09:20,4.0287,1.4123,0.6159,0.8,simulated
2026-06-10T14:09:30,3.9104,1.4169,0.6241,0.8,simulated
2026-06-10T14:09:40,3.9682,1.43,0.6326,0.8,simulated
2026-06-10T14:09:50,3.8301,1.4184,0.6348,0.8,simulated
2026-06-10T14:10:00,3.7386,1.4293,0.6334,0.8,simulated
2026-06-10T14:10:10,3.6954,1.4132,0.6309,0.8,simulated
2026-06-10T14:10:20,3.9076,1.4708,0.636,0.8,simulated
2026-06-10T14:10:30,3.9532,1.4426,0.6417,0.8,simulated
2026-06-10T14:10:40,3.9997,1.4399,0.6477,0.8,simulated
2026-06-10T14:10:50,4.0234,1.4348,0.6534,0.8,simulated
2026-06-10T14:11:00,3.8589,1.4667,0.6523,0.8,simulated
2026-06-10T14:11:10,3.8624,1.4604,0.6517,0.8,simulated
2026-06-10T14:11:20,3.8435,1.4679,0.6505,0.8,simulated
2026-06-10T14:11:30,3.6102,1.4469,0.6417,0.8,simulated
2026-06-10T14:11:40,3.4796,1.4232,0.6303,0.8,simulated
2026-06-10T14:11:50,3.532,1.412,0.6229,0.8,simulated
2026-06-10T14:12:00,3.6089,1.4081,0.6196,0.8,simulated
2026-06-10T14:12:10,3.5392,1.4085,0.6146,0.8,simulated
2026-06-10T14:12:20,3.5754,1.4221,0.6118,0.8,simulated
2026-06-10T14:12:30,3.4788,1.398,0.6063,0.8,simulated
2026-06-10T14:12:40,3.5744,1.4094,0.6052,0.8,simulated
2026-06-10T14:12:50,3.6572,1.4183,0.607,0.8,simulated
2026-06-10T14:13:00,3.5991,1.3997,0.6065,0.8,simulated
2026-06-10T14:13:10,3.708,1.4245,0.6098,0.8,simulated
2026-06-10T14:13:20,3.6253,1.416,0.6097,0.8,simulated
2026-06-10T14:13:30,3.5041,1.4112,0.6055,0.8,simulated
2026-06-10T14:13:40,3.3167,1.3954,0.5958,0.8,simulated
2026-06-10T14:13:50,3.2521,1.3885,0.5859,0.8,simulated
2026-06-10T14:14:00,3.3106,1.3671,0.58,0.8,simulated
2026-06-10T14:14:10,3.2189,1.3596,0.5721,0.8,simulated
2026-06-10T14:14:20,3.2514,1.3707,0.567,0.8,simulated
2026-06-10T14:14:30,3.3914,1.3809,0.5675,0.8,simulated
2026-06-10T14:14:40,3.1074,1.355,0.5584,0.8,simulated
2026-06-10T14:14:50,3.3223,1.3659,0.5584,0.8,simulated
2026-06-10T14:15:00,3.3942,1.3573,0.5607,0.8,simulated
2026-06-10T14:15:10,3.159,1.343,0.5547,0.8,simulated
2026-06-10T14:15:20,3.272,1.3539,0.5537,0.8,simulated
2026-06-10T14:15:30,3.3756,1.3622,0.5564,0.8,simulated
2026-06-10T14:15:40,3.4039,1.3492,0.5595,0.8,simulated
2026-06-10T14:15:50,3.3688,1.3519,0.5608,0.8,simulated
2026-06-10T14:16:00,3.2609,1.3508,0.5582,0.8,simulated
2026-06-10T14:16:10,2.9454,1.3483,0.5455,0.8,simulated
2026-06-10T14:16:20,3.2343,1.323,0.5451,0.8,simulated
2026-06-10T14:16:30,3.14,1.3457,0.5416,0.8,simulated
2026-06-10T14:16:40,2.9983,1.3379,0.534,0.8,simulated
2026-06-10T14:16:50,2.9793,1.3304,0.5273,0.8,simulated
2026-06-10T14:17:00,3.1647,1.3197,0.5282,0.8,simulated
2026-06-10T14:17:10,3.1067,1.3311,0.5269,0.8,simulated
2026-06-10T14:17:20,3.348,1.3175,0.534,0.8,simulated
2026-06-10T14:17:30,3.438,1.3313,0.5427,0.8,simulated
2026-06-10T14:17:40,3.3513,1.3588,0.5468,0.8,simulated
2026-06-10T14:17:50,3.4577,1.3337,0.5536,0.8,simulated
2026-06-10T14:18:00,3.4183,1.3481,0.5577,0.8,simulated
2026-06-10T14:18:10,3.457,1.3537,0.5624,0.8,simulated
2026-06-10T14:18:20,3.7382,1.3852,0.5755,0.8,simulated
2026-06-10T14:18:30,3.6039,1.3599,0.5815,0.8,simulated
2026-06-10T14:18:40,3.5238,1.3747,0.5836,0.8,simulated
2026-06-10T14:18:50,3.481,1.3675,0.5838,0.8,simulated
2026-06-10T14:19:00,3.3688,1.4051,0.5803,0.8,simulated
2026-06-10T14:19:10,3.4565,1.3762,0.5803,0.8,simulated
2026-06-10T14:19:20,3.5698,1.3764,0.5842,0.8,simulated
2026-06-10T14:19:30,3.6514,1.3918,0.5901,0.8,simulated
2026-06-10T14:19:40,3.8003,1.4127,0.5997,0.8,simulated
2026-06-10T14:19:50,3.7113,1.3734,0.6045,0.8,simulated
2026-06-10T14:20:00,3.6774,1.3909,0.6072,0.8,simulated
2026-06-10T14:20:10,3.7917,1.4164,0.6131,0.8,simulated
2026-06-10T14:20:20,3.8818,1.4115,0.6209,0.8,simulated
2026-06-10T14:20:30,3.7004,1.3994,0.6211,0.8,simulated
2026-06-10T14:20:40,3.553,1.4056,0.6162,0.8,simulated
2026-06-10T14:20:50,3.5557,1.4148,0.6125,0.8,simulated
2026-06-10T14:21:00,3.5643,1.4146,0.6097,0.8,simulated
2026-06-10T14:21:10,3.6474,1.4397,0.6103,0.8,simulated
2026-06-10T14:21:20,3.7425,1.3894,0.614,0.8,simulated
2026-06-10T14:21:30,3.6874,1.3929,0.6151,0.8,simulated
2026-06-10T14:21:40,3.7092,1.3986,0.6167,0.8,simulated
2026-06-10T14:21:50,3.4396,1.4235,0.6089,0.8,simulated
2026-06-10T14:22:00,3.5316,1.3924,0.6058,0.8,simulated
2026-06-10T14:22:10,3.7851,1.3891,0.6118,0.8,simulated
2026-06-10T14:22:20,4.0553,1.4379,0.6257,0.8,simulated
2026-06-10T14:22:30,3.8703,1.4195,0.6306,0.8,simulated
2026-06-10T14:22:40,4.1129,1.4594,0.6427,0.8,simulated
2026-06-10T14:22:50,4.1171,1.4557,0.6525,0.8,simulated
2026-06-10T14:23:00,4.2632,1.4553,0.6652,0.8,simulated
2026-06-10T14:23:10,4.1919,1.4864,0.673,0.8,simulated
2026-06-10T14:23:20,4.2332,1.4929,0.6807,0.8,simulated
2026-06-10T14:23:30,4.1303,1.5058,0.6833,0.8,simulated
2026-06-10T14:23:40,4.1998,1.4816,0.6878,0.8,simulated
2026-06-10T14:23:50,4.0776,1.4824,0.6872,0.8,simulated
2026-06-10T14:24:00,4.3335,1.5175,0.6954,0.8,simulated
2026-06-10T14:24:10,4.0203,1.5081,0.6914,0.8,simulated
2026-06-10T14:24:20,3.9885,1.491,0.6871,0.8,simulated
2026-06-10T14:24:30,4.0294,1.4723,0.6851,0.8,simulated
2026-06-10T14:24:40,3.9587,1.4654,0.6811,0.8,simulated
2026-06-10T14:24:50,4.0923,1.4609,0.6824,0.8,simulated
2026-06-10T14:25:00,3.8718,1.4611,0.676,0.8,simulated
2026-06-10T14:25:10,3.8608,1.4674,0.6705,0.8,simulated
2026-06-10T14:25:20,3.9864,1.4525,0.6704,0.8,simulated
2026-06-10T14:25:30,3.9264,1.479,0.6682,0.8,simulated
2026-06-10T14:25:40,3.8313,1.4246,0.6633,0.8,simulated
2026-06-10T14:25:50,4.0583,1.455,0.667,0.8,simulated
2026-06-10T14:26:00,4.2283,1.4655,0.6757,0.8,simulated
2026-06-10T14:26:10,4.2814,1.4935,0.6844,0.8,simulated
2026-06-10T14:26:20,4.4425,1.5046,0.6968,0.8,simulated
2026-06-10T14:26:30,4.355,1.4853,0.7038,0.8,simulated
2026-06-10T14:26:40,4.4167,1.5148,0.7114,0.8,simulated
2026-06-10T14:26:50,4.2087,1.4949,0.7105,0.8,simulated
2026-06-10T14:27:00,4.4164,1.5212,0.7168,0.8,simulated
2026-06-10T14:27:10,4.1798,1.4956,0.7139,0.8,simulated
2026-06-10T14:27:20,4.2174,1.5147,0.7128,0.8,simulated
2026-06-10T14:27:30,4.2075,1.5337,0.7116,0.8,simulated
2026-06-10T14:27:40,4.2539,1.5428,0.7122,0.8,simulated
2026-06-10T14:27:50,4.3583,1.5325,0.7162,0.8,simulated
2026-06-10T14:28:00,4.1864,1.4982,0.7136,0.8,simulated
2026-06-10T14:28:10,4.0875,1.5005,0.7083,0.8,simulated
2026-06-10T14:28:20,4.128,1.4913,0.7053,0.8,simulated
2026-06-10T14:28:30,4.2172,1.4968,0.7059,0.8,simulated
2026-06-10T14:28:40,3.9842,1.4724,0.6986,0.8,simulated
2026-06-10T14:28:50,4.0059,1.484,0.6935,0.8,simulated
2026-06-10T14:29:00,3.9497,1.5043,0.6875,0.8,simulated
2026-06-10T14:29:10,3.9589,1.5165,0.683,0.8,simulated
2026-06-10T14:29:20,3.9642,1.4861,0.6796,0.8,simulated
2026-06-10T14:29:30,3.8631,1.4765,0.6735,0.8,simulated
2026-06-10T14:29:40,3.8375,1.4778,0.6677,0.8,simulated
2026-06-10T14:29:50,3.7928,1.4379,0.6616,0.8,simulated
2026-06-10T14:30:00,3.9492,1.4493,0.662,1.3,simulated
2026-06-10T14:30:10,4.0782,1.9787,0.6666,1.3,simulated
2026-06-10T14:30:20,3.8495,1.9591,0.6626,1.3,simulated
2026-06-10T14:30:30,3.8801,1.955,0.6605,1.3,simulated
2026-06-10T14:30:40,3.8959,1.9721,0.6593,1.3,simulated
2026-06-10T14:30:50,4.0043,1.9334,0.662,1.3,simulated
2026-06-10T14:31:00,4.0132,1.9819,0.6644,1.3,simulated
2026-06-10T14:31:10,3.9692,1.9527,0.6649,1.3,simulated
2026-06-10T14:31:20,3.9194,1.9721,0.6636,1.3,simulated
2026-06-10T14:31:30,4.0369,1.9665,0.6665,1.3,simulated
2026-06-10T14:31:40,4.1192,1.9826,0.6716,1.3,simulated
2026-06-10T14:31:50,4.0616,1.9887,0.6738,1.3,simulated
2026-06-10T14:32:00,4.1033,1.9617,0.6769,1.3,simulated
2026-06-10T14:32:10,4.0006,1.9885,0.6759,1.3,simulated
2026-06-10T14:32:20,4.0431,1.9842,0.6766,1.3,simulated
2026-06-10T14:32:30,4.1145,2.0009,0.6795,1.3,simulated
2026-06-10T14:32:40,4.0241,1.9709,0.6788,1.3,simulated
2026-06-10T14:32:50,3.9498,1.9936,0.6758,1.3,simulated
2026-06-10T14:33:00,3.9133,1.983,0.6721,1.3,simulated
2026-06-10T14:33:10,3.6959,1.9552,0.6619,1.3,simulated
2026-06-10T14:33:20,3.8928,1.9753,0.6603,1.3,simulated
2026-06-10T14:33:30,3.7864,1.9499,0.6555,1.3,simulated
2026-06-10T14:33:40,3.6794,1.9617,0.648,1.3,simulated
2026-06-10T14:33:50,3.6815,1.9406,0.6421,1.3,simulated
2026-06-10T14:34:00,3.4559,1.9314,0.6298,1.3,simulated
2026-06-10T14:34:10,3.428,1.92,0.619,1.3,simulated
2026-06-10T14:34:20,3.5516,1.9298,0.6145,1.3,simulated
2026-06-10T14:34:30,3.5143,1.9084,0.6097,1.3,simulated
2026-06-10T14:34:40,3.5701,1.9164,0.6077,1.3,simulated
2026-06-10T14:34:50,3.5791,1.9154,0.6064,1.3,simulated
2026-06-10T14:35:00,3.7008,1.8966,0.6095,1.3,simulated
2026-06-10T14:35:10,3.7914,1.9289,0.615,1.3,simulated
2026-06-10T14:35:20,3.7731,1.9409,0.6188,1.3,simulated
2026-06-10T14:35:30,3.8702,1.9327,0.6251,1.3,simulated
2026-06-10T14:35:40,3.8676,1.9361,0.63,1.3,simulated
2026-06-10T14:35:50,3.9378,1.9235,0.6363,1.3,simulated
2026-06-10T14:36:00,4.0804,1.9655,0.6461,1.3,simulated
2026-06-10T14:36:10,4.2271,1.9359,0.6589,1.3,simulated
2026-06-10T14:36:20,4.3946,1.977,0.6748,1.3,simulated
2026-06-10T14:36:30,4.4644,2.0131,0.6899,1.3,simulated
2026-06-10T14:36:40,4.6756,1.9987,0.709,1.3,simulated
2026-06-10T14:36:50,4.6636,2.032,0.7239,1.3,simulated
2026-06-10T14:37:00,4.6108,2.0231,0.734,1.3,simulated
2026-06-10T14:37:10,4.3594,2.0436,0.7337,1.3,simulated
2026-06-10T14:37:20,4.2993,2.0102,0.7314,1.3,simulated
2026-06-10T14:37:30,4.3866,2.0263,0.7325,1.3,simulated
2026-06-10T14:37:40,4.3546,2.0228,0.7323,1.3,simulated
2026-06-10T14:37:50,4.42,2.0359,0.7344,1.3,simulated
2026-06-10T14:38:00,4.297,2.0064,0.7319,1.3,simulated
2026-06-10T14:38:10,4.3007,2.0526,0.73,1.3,simulated
2026-06-10T14:38:20,4.1524,2.0282,0.7235,1.3,simulated
2026-06-10T14:38:30,4.091,2.0089,0.7163,1.3,simulated
2026-06-10T14:38:40,4.0873,2.0327,0.7104,1.3,simulated
2026-06-10T14:38:50,4.1062,2.0059,0.7063,1.3,simulated
2026-06-10T14:39:00,3.9913,2.003,0.6991,1.3,simulated
2026-06-10T14:39:10,4.1045,2.0015,0.6972,1.3,simulated
2026-06-10T14:39:20,4.2235,2.0235,0.6997,1.3,simulated
2026-06-10T14:39:30,4.1928,2.003,0.7006,1.3,simulated
2026-06-10T14:39:40,4.0178,1.9795,0.6955,1.3,simulated
2026-06-10T14:39:50,3.9475,1.9904,0.689,1.3,simulated
2026-06-10T14:40:00,4.0055,1.9921,0.6858,1.3,simulated
2026-06-10T14:40:10,3.9967,1.9825,0.6829,1.3,simulated
2026-06-10T14:40:20,3.9023,1.9677,0.6775,1.3,simulated
2026-06-10T14:40:30,3.9132,1.9613,0.6735,1.3,simulated
2026-06-10T14:40:40,3.7201,1.9383,0.6638,1.3,simulated
2026-06-10T14:40:50,3.7672,1.9648,0.6576,1.3,simulated
2026-06-10T14:41:00,3.7893,1.9409,0.6534,1.3,simulated
2026-06-10T14:41:10,3.7051,1.9376,0.6472,1.3,simulated
2026-06-10T14:41:20,3.7842,1.9526,0.6449,1.3,simulated
2026-06-10T14:41:30,3.8843,1.9626,0.6464,1.3,simulated
2026-06-10T14:41:40,4.0814,1.9388,0.6543,1.3,simulated
2026-06-10T14:41:50,4.084,1.9554,0.6607,1.3,simulated
2026-06-10T14:42:00,3.9759,1.9562,0.6621,1.3,simulated
2026-06-10T14:42:10,3.9465,1.9699,0.6623,1.3,simulated
2026-06-10T14:42:20,3.9108,1.9456,0.6612,1.3,simulated
2026-06-10T14:42:30,3.77,1.9436,0.6557,1.3,simulated
2026-06-10T14:42:40,3.8328,1.9596,0.6533,1.3,simulated
2026-06-10T14:42:50,3.87,1.9436,0.6527,1.3,simulated
2026-06-10T14:43:00,3.8797,1.9371,0.6525,1.3,simulated
2026-06-10T14:43:10,3.8115,1.9499,0.6501,1.3,simulated
2026-06-10T14:43:20,3.5121,1.9243,0.6381,1.3,simulated
2026-06-10T14:43:30,3.6642,1.9295,0.6336,1.3,simulated
2026-06-10T14:43:40,3.7887,1.9534,0.6342,1.3,simulated
2026-06-10T14:43:50,3.9972,1.939,0.6416,1.3,simulated
2026-06-10T14:44:00,3.8766,1.9415,0.6436,1.3,simulated
2026-06-10T14:44:10,3.846,1.937,0.6441,1.3,simulated
2026-06-10T14:44:20,3.7762,1.9193,0.6421,1.3,simulated
2026-06-10T14:44:30,4.0589,1.9528,0.6501,1.3,simulated
2026-06-10T14:44:40,3.9656,1.9686,0.6533,1.3,simulated
2026-06-10T14:44:50,3.8876,1.9722,0.6533,1.3,simulated
2026-06-10T14:45:00,3.8096,1.9934,0.6506,1.3,simulated
2026-06-10T14:45:10,3.8068,1.944,0.6484,1.3,simulated
2026-06-10T14:45:20,3.7221,1.9468,0.6438,1.3,simulated
2026-06-10T14:45:30,3.7244,1.9237,0.6402,1.3,simulated
2026-06-10T14:45:40,3.9171,1.9715,0.6438,1.3,simulated
2026-06-10T14:45:50,3.833,1.9587,0.6438,1.3,simulated
2026-06-10T14:46:00,3.609,1.9507,0.6363,1.3,simulated
2026-06-10T14:46:10,3.5927,1.9387,0.6298,1.3,simulated
2026-06-10T14:46:20,3.6404,1.9241,0.6261,1.3,simulated
2026-06-10T14:46:30,3.6961,1.887,0.6251,1.3,simulated
2026-06-10T14:46:40,3.7847,1.946,0.6272,1.3,simulated
2026-06-10T14:46:50,3.9733,1.9453,0.6353,1.3,simulated
2026-06-10T14:47:00,4.105,1.95,0.6462,1.3,simulated
2026-06-10T14:47:10,4.1524,1.9441,0.6564,1.3,simulated
2026-06-10T14:47:20,4.0614,1.9746,0.6616,1.3,simulated
2026-06-10T14:47:30,4.0258,1.969,0.6646,1.3,simulated
2026-06-10T14:47:40,3.9889,1.9687,0.6657,1.3,simulated
2026-06-10T14:47:50,4.2185,1.9577,0.6743,1.3,simulated
2026-06-10T14:48:00,4.1475,1.962,0.6788,1.3,simulated
2026-06-10T14:48:10,4.3044,1.9863,0.6877,1.3,simulated
2026-06-10T14:48:20,4.1118,1.9867,0.6883,1.3,simulated
2026-06-10T14:48:30,4.0595,1.9714,0.687,1.3,simulated
2026-06-10T14:48:40,4.0442,2.0115,0.6855,1.3,simulated
2026-06-10T14:48:50,3.9414,1.9743,0.6808,1.3,simulated
2026-06-10T14:49:00,3.9927,1.9778,0.6788,1.3,simulated
2026-06-10T14:49:10,3.8339,1.9758,0.6719,1.3,simulated
2026-06-10T14:49:20,3.8652,1.9895,0.6674,1.3,simulated
2026-06-10T14:49:30,3.7061,1.9468,0.6584,1.3,simulated
2026-06-10T14:49:40,3.8491,1.9533,0.6561,1.3,simulated
2026-06-10T14:49:50,3.7223,1.9308,0.6499,1.3,simulated
2026-06-10T14:50:00,3.8144,1.9638,0.6481,1.3,simulated
2026-06-10T14:50:10,3.4562,1.941,0.6346,1.3,simulated
2026-06-10T14:50:20,3.5288,1.9286,0.6263,1.3,simulated
2026-06-10T14:50:30,3.6121,1.9266,0.6224,1.3,simulated
2026-06-10T14:50:40,3.6639,1.9482,0.621,1.3,simulated
2026-06-10T14:50:50,3.6559,1.918,0.6196,1.3,simulated
2026-06-10T14:51:00,3.6163,1.9085,0.6172,1.3,simulated
2026-06-10T14:51:10,3.5398,1.904,0.6127,1.3,simulated
2026-06-10T14:51:20,3.4497,1.9215,0.6061,1.3,simulated
2026-06-10T14:51:30,3.4324,1.909,0.6002,1.3,simulated
2026-06-10T14:51:40,3.4033,1.9017,0.5945,1.3,simulated
2026-06-10T14:51:50,3.5737,1.886,0.5957,1.3,simulated
2026-06-10T14:52:00,3.7656,1.9113,0.6031,1.3,simulated
2026-06-10T14:52:10,3.5165,1.9096,0.6006,1.3,simulated
2026-06-10T14:52:20,3.4831,1.8991,0.5975,1.3,simulated
2026-06-10T14:52:30,3.2767,1.8861,0.5881,1.3,simulated
2026-06-10T14:52:40,3.359,1.8905,0.5834,1.3,simulated
2026-06-10T14:52:50,3.2066,1.8804,0.5744,1.3,simulated
2026-06-10T14:53:00,3.2299,1.8609,0.5681,1.3,simulated
2026-06-10T14:53:10,3.2915,1.8604,0.565,1.3,simulated
2026-06-10T14:53:20,3.2297,1.8348,0.5606,1.3,simulated
2026-06-10T14:53:30,3.0913,1.8613,0.5523,1.3,simulated
2026-06-10T14:53:40,3.4327,1.8555,0.5572,1.3,simulated
2026-06-10T14:53:50,3.4572,1.8852,0.5619,1.3,simulated
2026-06-10T14:54:00,3.4841,1.8398,0.5666,1.3,simulated
2026-06-10T14:54:10,3.4915,1.8731,0.5706,1.3,simulated
2026-06-10T14:54:20,3.6247,1.8872,0.5783,1.3,simulated
2026-06-10T14:54:30,3.6472,1.8747,0.5852,1.3,simulated
2026-06-10T14:54:40,3.6582,1.8983,0.591,1.3,simulated
2026-06-10T14:54:50,3.9573,1.91,0.6058,1.3,simulated
2026-06-10T14:55:00,3.9371,1.9249,0.6169,1.3,simulated
2026-06-10T14:55:10,4.0812,1.9272,0.6307,1.3,simulated
2026-06-10T14:55:20,4.0738,1.8938,0.6414,1.3,simulated
2026-06-10T14:55:30,4.2452,1.957,0.6558,1.3,simulated
2026-06-10T14:55:40,4.4199,1.9745,0.6731,1.3,simulated
2026-06-10T14:55:50,4.1819,1.968,0.679,1.3,simulated
2026-06-10T14:56:00,4.0315,1.9588,0.6787,1.3,simulated
2026-06-10T14:56:10,4.0386,1.9865,0.6786,1.3,simulated
2026-06-10T14:56:20,4.0489,1.9849,0.6789,1.3,simulated
2026-06-10T14:56:30,4.0139,2.0017,0.678,1.3,simulated
2026-06-10T14:56:40,4.1298,1.9691,0.6812,1.3,simulated
2026-06-10T14:56:50,4.2907,2.0069,0.6891,1.3,simulated
2026-06-10T14:57:00,4.0647,1.9881,0.6879,1.3,simulated
2026-06-10T14:57:10,4.1785,1.9832,0.6907,1.3,simulated
2026-06-10T14:57:20,4.2219,2.0019,0.6944,1.3,simulated
2026-06-10T14:57:30,4.2324,2.0109,0.6977,1.3,simulated
2026-06-10T14:57:40,4.28,1.9941,0.702,1.3,simulated
2026-06-10T14:57:50,4.428,2.0339,0.7104,1.3,simulated
2026-06-10T14:58:00,4.4697,2.0188,0.7185,1.3,simulated
2026-06-10T14:58:10,4.3573,2.0027,0.7212,1.3,simulated
2026-06-10T14:58:20,4.0827,1.9971,0.7141,1.3,simulated
2026-06-10T14:58:30,3.9226,2.0192,0.7031,1.3,simulated
2026-06-10T14:58:40,3.7309,1.9795,0.6878,1.3,simulated
2026-06-10T14:58:50,3.8806,1.982,0.6807,1.3,simulated
2026-06-10T14:59:00,3.9536,1.979,0.6774,1.3,simulated
2026-06-10T14:59:10,3.8245,1.9687,0.6704,1.3,simulated
2026-06-10T14:59:20,3.7392,1.9766,0.662,1.3,simulated
2026-06-10T14:59:30,3.7872,1.9496,0.6568,1.3,simulated
2026-06-10T14:59:40,3.8942,1.9396,0.6563,1.3,simulated
2026-06-10T14:59:50,4.0829,1.9277,0.6622,1.3,simulated
2026-06-10T15:00:00,3.9589,1.961,0.6628,1.3,simulated
2026-06-10T15:00:10,4.0531,1.9625,0.6664,1.3,simulated
2026-06-10T15:00:20,3.923,1.9835,0.6649,1.3,simulated
2026-06-10T15:00:30,3.8705,1.9514,0.662,1.3,simulated
2026-06-10T15:00:40,3.8667,1.9749,0.6595,1.3,simulated
2026-06-10T15:00:50,3.7939,1.9508,0.6551,1.3,simulated
2026-06-10T15:01:00,3.8273,1.9785,0.6527,1.3,simulated
2026-06-10T15:01:10,3.6168,1.9291,0.6437,1.3,simulated
2026-06-10T15:01:20,3.811,1.937,0.643,1.3,simulated
2026-06-10T15:01:30,3.9185,1.9562,0.646,1.3,simulated
2026-06-10T15:01:40,3.7541,1.9608,0.643,1.3,simulated
2026-06-10T15:01:50,3.5565,1.9465,0.6339,1.3,simulated
2026-06-10T15:02:00,3.6065,1.9083,0.6283,1.3,simulated
2026-06-10T15:02:10,3.6569,1.9418,0.6255,1.3,simulated
2026-06-10T15:02:20,3.7432,1.926,0.6262,1.3,simulated
2026-06-10T15:02:30,3.8401,1.9055,0.63,1.3,simulated
2026-06-10T15:02:40,3.9061,1.9268,0.6352,1.3,simulated
2026-06-10T15:02:50,3.8587,1.9326,0.6378,1.3,simulated
2026-06-10T15:03:00,3.8525,1.9277,0.6397,1.3,simulated
2026-06-10T15:03:10,4.0043,1.9659,0.6463,1.3,simulated
2026-06-10T15:03:20,3.9182,1.9568,0.6487,1.3,simulated
2026-06-10T15:03:30,3.8161,1.9643,0.6472,1.3,simulated
2026-06-10T15:03:40,4.0562,1.9408,0.654,1.3,simulated
2026-06-10T15:03:50,4.1076,1.9362,0.6612,1.3,simulated
2026-06-10T15:04:00,4.1498,1.9752,0.6684,1.3,simulated
2026-06-10T15:04:10,4.331,1.9808,0.6803,1.3,simulated
2026-06-10T15:04:20,4.3389,2.0029,0.69,1.3,simulated
2026-06-10T15:04:30,4.2403,2.0044,0.6945,1.3,simulated
2026-06-10T15:04:40,4.3352,2.0036,0.7012,1.3,simulated
2026-06-10T15:04:50,4.1235,2.0116,0.6995,1.3,simulated
2026-06-10T15:05:00,4.1101,1.9989,0.6977,1.3,simulated
2026-06-10T15:05:10,4.2448,2.0039,0.7008,1.3,simulated
2026-06-10T15:05:20,4.1888,2.0311,0.7014,1.3,simulated
2026-06-10T15:05:30,4.112,2.0186,0.6993,1.3,simulated
2026-06-10T15:05:40,4.0218,1.9788,0.6946,1.3,simulated
2026-06-10T15:05:50,4.1083,1.97,0.6937,1.3,simulated
2026-06-10T15:06:00,4.0498,2.0114,0.691,1.3,simulated
2026-06-10T15:06:10,3.8793,1.9766,0.6832,1.3,simulated
2026-06-10T15:06:20,3.7093,1.9692,0.6712,1.3,simulated
2026-06-10T15:06:30,3.8794,1.96,0.6673,1.3,simulated
2026-06-10T15:06:40,3.8369,1.9676,0.6627,1.3,simulated
2026-06-10T15:06:50,3.9766,1.9576,0.6638,1.3,simulated
2026-06-10T15:07:00,4.0279,1.9485,0.6664,1.3,simulated
2026-06-10T15:07:10,3.898,1.9373,0.6641,1.3,simulated
2026-06-10T15:07:20,3.712,1.9201,0.656,1.3,simulated
2026-06-10T15:07:30,3.8664,1.9389,0.6547,1.3,simulated
2026-06-10T15:07:40,3.7743,1.9689,0.6506,1.3,simulated
2026-06-10T15:07:50,3.946,1.939,0.653,1.3,simulated
2026-06-10T15:08:00,4.101,1.9599,0.6602,1.3,simulated
2026-06-10T15:08:10,3.9482,1.9777,0.6608,1.3,simulated
2026-06-10T15:08:20,3.7612,1.9748,0.6551,1.3,simulated
2026-06-10T15:08:30,3.8758,1.9459,0.6543,1.3,simulated
2026-06-10T15:08:40,4.0294,1.9695,0.6588,1.3,simulated
2026-06-10T15:08:50,4.0547,1.9576,0.6633,1.3,simulated
